brand,name,price,nam_sx,origin,type_car,km_traveled,gear,condition,fuel
Kia,Kia Carens 2023,589 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 48.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Soluto MT 2019,305 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 120.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Seltos 2023,599 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 68.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sonet 2023,519 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 45.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sorento 2016,529 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 75.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sorento 2023,999 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 63.686 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Kia,Kia Morning Van 1.0 AT 2015,199 triệu,Năm SX 2015,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 16.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sonet 1.5 Premium 2022,585 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Seltos 1.4 Luxury 2022,615 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 150.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carnival 2023,1 tỉ 184 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Seltos 1.4 Luxury 2022,615 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 38.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carnival 2.2D Signature 2023,1 tỉ 239 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 69.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia K3 1.6 Turbo GT 2022,673 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 65.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carnival 3.5G Signature 2022,1 tỉ 599 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 16.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carnival 2.2D Premium 2022,1 tỉ 219 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 30 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Seltos 1.4 Luxury 2023,634 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 80 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia K3 2.0 Premium 2022,619 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 16.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sorento 2.2D Signature AWD (6 chỗ) 2022,1 tỉ 089 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Carens 1.5L Luxury 2023,659 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Cerato 2.0 AT Premium 2020,548 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 89.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Soluto AT Luxury 2021,385 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 30.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia K3 2022,505 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 92.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Rio 1.4 MT Sedan 2015,282 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 110.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Rio 2015,342 triệu,Năm SX 2015,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 49.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sorento 2WD 2.2 DATH 2017,640 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 83.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Morning SLX 1.0 AT 2009,179 triệu,Năm SX 2009,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 49.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia K3 1.6 Luxury 2023,585 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 38.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sorento Signature AWD Diesel (6 ghế) 2023,1 tỉ 184 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Kia,Kia Carens 1.4L Turbo Signature 2023,764 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 45.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Carens Generation 1.4T Premium 2023,764 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 6.600 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Carnival 2.2D Signature 2023,1 tỉ 429 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 44.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Kia,Kia Cerato 2.0 AT Premium 2019,499 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Van/Minivan,Km đã đi 130.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Seltos 1.4 Luxury 2023,639 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 90.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sonet 1.5 Deluxe 2023,519 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 42.800 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Morning Premium 2023,399 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 60.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sedona 2.2 DATH 2017,710 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 10.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Sportage 2.0G Luxury 2023,799 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 93.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Morning Si 1.25 AT 2016,288 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 26.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning Si 1.25 AT 2017,318 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 70.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning 2012,288 triệu,Năm SX 2012,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 20.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sonet 1.5 Luxury 2023,548 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 90.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sorento 2.4AT 2019,680 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 31.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carnival 2.2D Signature 2022,1 tỉ 399 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 20.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Rio 1.4 AT 2015,335 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng MPV,Km đã đi 18.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia K3 1.6AT 2014,345 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 60.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning 1.0 at 2010,188 triệu,Năm SX 2010,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 32.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carnival 2.2D Signature 2022,1 tỉ 335 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Crossover,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Rio 1.4 MT Sedan 2016,330 triệu,Năm SX 2016,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 25.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Soluto MT 2020,319 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 35.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carnival 2.2D Signature 2022,1 tỉ 335 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 38.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carnival 2.2D Signature 2023,1 tỉ 429 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 16.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Kia,Kia Cerato 1.6 AT Luxury 2021,515 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 30.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Rio 1.4 AT Hatchback 2015,340 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 30.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia K3 2.0 Premium 2022,608 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 23.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sorento 2.4 GATH Premium 2014,440 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 5.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Forte 1.6 AT 2011,279 triệu,Năm SX 2011,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 16.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning 1.0MT 2012,179 triệu,Năm SX 2012,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 87.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia K5 2.0 Premium 2023,904 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 20.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sorento 2.5G Premium 2023,1 tỉ 094 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sportage 2.0G Signature 2023,939 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 10.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Carens 1.4L Turbo Premium 2023,725 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 18.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Carnival 3.5G Signature 2023,1 tỉ 834 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia K3 2.0 Premium 2023,649 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 12.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Seltos 1.6 Premium 2023,689 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 6.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sonet 1.5 Luxury 2023,549 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 16.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sonet 1.5 Premium 2023,574 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 2.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Sonet 1.5 Luxury 2021,510 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 20.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning Si 1.25 MT 2019,205 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 47.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Spectra 2005,55 triệu,Năm SX 2005,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 80.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Cerato 1.6 AT Luxury 2021,524 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 70.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sorento 2017,598 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 17.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Cerato 2.0 AT Premium 2020,548 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 12 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Cerato 2.0 AT 2018,468 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Cerato 2010,208 triệu,Năm SX 2010,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 18.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sorento Signature AWD Diesel (6 ghế) 2022,1 tỉ 026 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 60.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Carens 2023,620 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 37.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Soluto MT Deluxe 2019,299 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 80.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning SLX 1.0 AT 2006,125 triệu,Năm SX 2006,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 130.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning Si 1.25 MT 2018,225 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 100.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia K3 1.6 Premium 2022,579 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning Luxury 2020,335 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sportage 2023,799 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Forte Koup 1.6 AT 2012,330 triệu,Năm SX 2012,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 50.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning 2023,424 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 50.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Rio 1.4 AT 2015,335 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Soluto AT Deluxe 2023,446 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Xe tải,Km đã đi 13 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia K5 2023,859 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 20.700 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia Carnival 2023,1 tỉ 209 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 50.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Kia,Kia Soluto AT Luxury 2022,429 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 3.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Cerato 1.6 MT 2018,365 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 26.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sonet 1.5 Premium 2022,585 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 52.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Rio 2014,320 triệu,Năm SX 2014,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 65.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sorento 2022,1 tỉ 045 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 43.500 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Seltos 1.4 Premium 2021,610 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 59.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Cerato 2.0 AT Premium 2020,548 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 10.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Cerato 2018,330 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 20.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Peugeot 408 2023,999 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 6.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Kia,Kia K3 1.6 Turbo GT 2022,668 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 110.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Morning EX 1.25 MT 2017,178 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 33.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sorento 2.5g Signature awd 2021,920 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Soluto AT Deluxe 2021,388 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 23.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carnival 2.2D Signature 2022,1 tỉ 335 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Xe tải,Km đã đi 20.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Carnival 2.2D Signature 2022,1 tỉ 335 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 70.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Sorento 2020,899 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 70.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia Morning GT-LINE 2021,385 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 220.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Soluto AT Luxury 2022,418 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 82.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Frontier 2022,369 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 32.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Kia,Kia K3 1.6 Premium 2022,628 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Carens 2.0 MT 2014,286 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 50.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Forte 1.6MT 2012,243 triệu,Năm SX 2012,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 80.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Kia,Kia Sorento 2.2D Signature AWD (6 chỗ) 2023,1 tỉ 234 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
